,cusip_id,bond_sym_id,company_symbol,trd_exctn_dt,trd_exctn_tm,trd_rpt_dt,trd_rpt_tm,msg_seq_nb,trc_st,scrty_type_cd,wis_fl,cmsn_trd,entrd_vol_qt,rptd_pr,yld_sign_cd,yld_pt,asof_cd,days_to_sttl_ct,sale_cndtn_cd,sale_cndtn2_cd,rpt_side_cd,buy_cmsn_rt,buy_cpcty_cd,sell_cmsn_rt,sell_cpcty_cd,cntra_mp_id,agu_qsr_id,spcl_trd_fl,trdg_mkt_cd,dissem_fl,orig_msg_seq_nb,bloomberg_identifier,sub_prdct,stlmnt_dt,trd_mod_3,trd_mod_4,rptg_party_type,lckd_in_ind,ats_indicator,pr_trd_dt,first_trade_ctrl_date,first_trade_ctrl_num
133128,172967BF7,C.OD,C,2002-07-05,39420.0,2002-07-05,54924.0,8303,T,C,N,N,5000.0,103.85,+,4.64,,0.0,Z,A,B,,P,,P,D,,,S1,N,,,,,,,,,,,,
133129,172967BF7,C.OD,C,2002-07-05,39420.0,2002-07-05,54927.0,8343,T,C,N,N,5000.0,104.349,+,4.5,,0.0,Z,A,S,,P,,P,D,,,S1,Y,,,,,,,,,,,,
133130,172967BF7,C.OD,C,2002-07-05,45290.0,2002-07-05,46444.0,6174,T,C,N,N,35000.0,104.124,+,,,0.0,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
133131,172967BF7,C.OD,C,2002-07-05,45290.0,2002-07-05,46444.0,6176,T,C,N,N,35000.0,104.124,+,4.563,,0.0,@,,B,,P,,P,D,,,S1,N,,,,,,,,,,,,
133132,172967BF7,C.OD,C,2002-07-05,45320.0,2002-07-05,45321.0,5695,T,C,N,N,50000.0,104.53,+,4.449,,0.0,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
133133,172967BF7,C.OD,C,2002-07-05,49749.0,2002-07-05,49807.0,7340,T,C,N,N,35000.0,104.123999,+,4.563078,,0.0,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
133134,172967BF7,C.OD,C,2002-07-05,52606.0,2002-07-05,52608.0,7917,T,C,N,N,5000.0,104.349,+,4.5,,0.0,A,,B,,P,,P,D,,,S1,N,,,,,,,,,,,,
133135,172967BF7,C.OD,C,2002-07-05,52865.0,2002-07-05,52867.0,7949,T,C,N,N,5000.0,103.85,+,4.64,,0.0,A,,S,,P,,P,D,,,S1,Y,,,,,,,,,,,,
133945,172967BH3,C.OF,C,2002-07-03,42898.0,2002-07-05,42901.0,4421,T,C,N,N,11000.0,103.445,+,4.565,R,0.0,@,,S,,P,,P,D,,,S1,Y,,,,,,,,,,,,
133986,172967BH3,C.OF,C,2002-07-03,51297.0,2002-07-05,33122.0,581,T,C,N,N,50000.0,103.387,+,4.579942,A,2.0,R,,B,,P,,P,C,,,S1,Y,,,,,,,,,,,,
133992,172967BH3,C.OF,C,2002-07-05,28493.0,2002-07-05,28509.0,23,T,C,N,N,150000.0,103.65,+,4.509547,,0.0,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
133993,172967BH3,C.OF,C,2002-07-05,34617.0,2002-07-05,34620.0,1013,T,C,N,N,6000.0,103.599,+,4.523,,0.0,@,,B,,P,,P,D,,,S1,N,,,,,,,,,,,,
133994,172967BH3,C.OF,C,2002-07-05,34737.0,2002-07-05,34738.0,1037,T,C,N,N,6000.0,103.599,+,4.523079,,0.0,@,,S,,P,,P,D,,,S1,Y,,,,,,,,,,,,
133995,172967BH3,C.OF,C,2002-07-05,39135.0,2002-07-05,39135.0,2671,T,C,N,N,10000.0,103.456,+,4.561064,,0.0,@,,S,,P,,P,D,,,S1,Y,,,,,,,,,,,,
133996,172967BH3,C.OF,C,2002-07-05,39240.0,2002-07-05,40529.0,3257,T,C,N,N,10000.0,103.456,+,4.561,,0.0,@,,B,,P,,P,D,,,S1,N,,,,,,,,,,,,
133997,172967BH3,C.OF,C,2002-07-05,39240.0,2002-07-05,40539.0,3288,T,C,N,Y,10000.0,105.719414,+,4.228,,0.0,@,,S,,P,1.0,P,C,,,S1,Y,,,,,,,,,,,,
133998,172967BH3,C.OF,C,2002-07-05,42898.0,2002-07-05,42905.0,4422,T,C,N,N,11000.0,103.445,+,4.565,,0.0,@,,S,,P,,P,D,,,S1,Y,,,,,,,,,,,,
133999,172967BH3,C.OF,C,2002-07-05,45387.0,2002-07-05,45405.0,5784,T,C,N,N,1000.0,103.436,+,4.566381,,0.0,@,,S,,P,,P,D,,,S1,Y,,,,,,,,,,,,
134000,172967BH3,C.OF,C,2002-07-05,46105.0,2002-07-05,46123.0,6060,T,C,N,N,46000.0,102.983,+,4.687154,,0.0,@,,B,,P,,P,C,,,S1,Y,,,,,,,,,,,,
134001,172967BH3,C.OF,C,2002-07-05,48126.0,2002-07-05,48144.0,6855,T,C,N,N,5000.0,103.92,+,4.438,,0.0,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
134002,172967BH3,C.OF,C,2002-07-05,48126.0,2002-07-05,48145.0,6856,T,C,N,N,5000.0,103.545,+,4.537,,0.0,@,,S,,P,,P,D,,,S1,Y,,,,,,,,,,,,
134003,172967BH3,C.OF,C,2002-07-05,48360.0,2002-07-05,48370.0,6938,T,C,N,N,6000.0,102.635999,+,4.780095,,0.0,@,,B,,P,,P,C,,,S1,Y,,,,,,,,,,,,
134004,172967BH3,C.OF,C,2002-07-05,50100.0,2002-07-05,51333.0,7662,T,C,N,N,7000.0,104.9,+,4.18,,0.0,A,,S,,P,,P,D,,,S1,Y,,,,,,,,,,,,
134005,172967BH3,C.OF,C,2002-07-05,53888.0,2002-07-05,53891.0,8186,T,C,N,N,7000.0,104.9,+,4.18,,0.0,A,,B,,P,,P,D,,,S1,N,,,,,,,,,,,,
135117,172967BJ9,C.OG,C,2002-07-05,35459.0,2002-07-05,35501.0,1257,T,C,N,N,335000.0,100.695999,+,5.903033,,0.0,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
135118,172967BJ9,C.OG,C,2002-07-05,36480.0,2002-07-05,38954.0,2619,T,C,N,N,100000.0,101.375,+,,,0.0,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
135119,172967BJ9,C.OG,C,2002-07-05,38741.0,2002-07-05,38743.0,2519,T,C,N,N,14000.0,103.205847,+,5.563945,,0.0,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
135120,172967BJ9,C.OG,C,2002-07-05,47407.0,2002-07-05,47545.0,6571,T,C,N,N,50000.0,106.141,+,5.180062,,0.0,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
135121,172967BJ9,C.OG,C,2002-07-05,47407.0,2002-07-05,48671.0,7036,W,C,N,N,50000.0,100.281999,+,5.959969,,0.0,@,,S,,P,,P,C,,,S1,Y,6571.0,,,,,,,,,,,
135122,172967BJ9,C.OG,C,2002-07-05,47760.0,2002-07-05,50115.0,7387,T,C,N,N,100000.0,100.282,+,5.96,,0.0,@,,B,,P,,P,D,,,S1,N,,,,,,,,,,,,
135123,172967BJ9,C.OG,C,2002-07-05,47890.0,2002-07-05,48035.0,6831,T,C,N,N,100000.0,100.281999,+,5.959969,,0.0,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
135885,172967BK6,C.OH,C,2002-07-05,27082.0,2002-07-05,27111.0,2,T,C,N,N,4070000.0,100.549999,+,4.864988,,0.0,@,,B,,P,,P,C,,,S1,Y,,,,,,,,,,,,
135886,172967BK6,C.OH,C,2002-07-05,33260.0,2002-07-05,33753.0,809,T,C,N,N,95000.0,100.882,+,4.78488,,0.0,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
135887,172967BK6,C.OH,C,2002-07-05,33430.0,2002-07-05,33430.0,722,T,C,N,N,95000.0,100.882,+,4.785,,0.0,@,,B,,P,,P,D,,,S1,N,,,,,,,,,,,,
135888,172967BK6,C.OH,C,2002-07-05,38220.0,2002-07-05,38833.0,2577,T,C,N,N,50000.0,100.674,+,4.835,,0.0,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
135889,172967BK6,C.OH,C,2002-07-05,45960.0,2002-07-05,47733.0,6686,T,C,N,N,56000.0,100.686,+,4.832,,0.0,@,,B,,P,,P,D,,,S1,N,,,,,,,,,,,,
135890,172967BK6,C.OH,C,2002-07-05,46051.0,2002-07-05,46065.0,6045,T,C,N,N,56000.0,100.686,+,4.832135,,0.0,@,,S,,P,,P,D,,,S1,Y,,,,,,,,,,,,
135891,172967BK6,C.OH,C,2002-07-05,47520.0,2002-07-05,51343.0,7726,T,C,N,Y,56000.0,106.997,+,4.048,,0.0,A,,S,,P,3.0,P,C,,,S1,Y,,,,,,,,,,,,
136722,172967BL4,C.GMA,C,2002-07-03,75000.0,2002-07-05,33307.0,663,T,C,N,Y,9000.0,101.905,+,6.482,A,0.0,@,,S,,P,0.03,P,C,,,S1,Y,,,,,,,,,,,,
136723,172967BL4,C.GMA,C,2002-07-05,38093.0,2002-07-05,38096.0,2248,T,C,N,Y,15000.0,105.63,+,6.426,,0.0,@,,S,,P,3.0,P,C,,,S1,Y,,,,,,,,,,,,
136724,172967BL4,C.GMA,C,2002-07-05,44340.0,2002-07-05,46519.0,6220,T,C,N,Y,25000.0,101.53,+,6.51,,0.0,@,,S,,P,0.03,P,C,,,S1,Y,,,,,,,,,,,,
136725,172967BL4,C.GMA,C,2002-07-05,47940.0,2002-07-05,47989.0,6818,T,C,N,N,20000.0,97.932,+,6.7869,,0.0,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
136726,172967BL4,C.GMA,C,2002-07-05,47940.0,2002-07-05,47999.0,6820,T,C,N,N,20000.0,97.432,+,6.8269,,0.0,@,,B,,A,,A,D,,,S1,N,,,,,,,,,,,,
136727,172967BL4,C.GMA,C,2002-07-05,47980.0,2002-07-05,47981.0,6816,T,C,N,N,20000.0,97.432,+,6.826562,,0.0,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
136728,172967BL4,C.GMA,C,2002-07-05,48120.0,2002-07-05,50116.0,7400,T,C,N,Y,25000.0,101.53,+,6.51,,0.0,@,,S,,P,0.03,P,C,,,S1,Y,,,,,,,,,,,,
136729,172967BL4,C.GMA,C,2002-07-05,48180.0,2002-07-05,50116.0,7401,T,C,N,Y,25000.0,101.53,+,6.51,,0.0,@,,S,,P,0.03,P,C,,,S1,Y,,,,,,,,,,,,
137149,172967BM2,C.GMC,C,2002-07-05,33072.0,2002-07-05,33691.0,784,T,C,N,N,100000.0,100.629999,+,3.897274,,0.0,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
137151,172967BM2,C.GMC,C,2002-07-05,34438.0,2002-07-05,34439.0,957,T,C,N,N,35000.0,100.691462,+,3.875272,,0.0,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
137152,172967BM2,C.GMC,C,2002-07-05,38100.0,2002-07-05,38139.0,2275,T,C,N,N,30000.0,100.521,+,3.9372,,0.0,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
137153,172967BM2,C.GMC,C,2002-07-05,40575.0,2002-07-05,41377.0,3774,T,C,N,N,100000.0,100.0,+,4.030067,,0.0,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
137154,172967BM2,C.GMC,C,2002-07-05,41940.0,2002-07-05,41990.0,4025,T,C,N,N,50000.0,100.521,+,3.9372,,0.0,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
137155,172967BM2,C.GMC,C,2002-07-05,44728.0,2002-07-05,44729.0,5356,T,C,N,Y,40000.0,105.571,+,3.036,,0.0,@,,S,,P,2.5,P,C,,,S1,N,,,,,,,,,,,,
137156,172967BM2,C.GMC,C,2002-07-05,45780.0,2002-07-05,45839.0,5960,T,C,N,N,25000.0,100.4935,+,3.947,,0.0,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
138171,173034GM5,C.OO,C,2002-07-05,36427.0,2002-07-05,36428.0,1585,T,C,N,N,15000.0,109.189606,+,5.136594,,0.0,@,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
138494,173034GT0,C.OS,C,2002-07-05,38649.0,2002-07-05,38768.0,2536,T,C,N,N,10000.0,106.0,+,5.374927,,0.0,@,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
138495,173034GT0,C.OS,C,2002-07-05,43020.0,2002-07-05,44184.0,5106,T,C,N,N,50000.0,108.625,+,4.65,,0.0,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
138578,173034GU7,C.OT,C,2002-07-03,32940.0,2002-07-05,32974.0,553,T,C,N,N,25000.0,106.176,+,6.030505,A,0.0,N,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
138682,173034GV5,C.OU,C,2002-07-05,44186.0,2002-07-05,44188.0,5115,T,C,N,N,100000.0,109.740842,+,5.87,,0.0,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
138683,173034GV5,C.OU,C,2002-07-05,47780.0,2002-07-05,47789.0,6769,T,C,N,N,100000.0,108.114999,+,6.088991,,0.0,@,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
138772,173034GW3,C.OV,C,2002-07-05,33297.0,2002-07-05,33365.0,710,T,C,N,N,10000.0,106.5,+,5.668987,,0.0,@,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
138813,17303LSU6,C.PK,C,2002-07-05,32036.0,2002-07-05,32041.0,441,T,C,N,N,500000.0,101.489,+,1.937465,,0.0,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
138850,17303MDR7,C.RJ,C,2002-07-05,39595.0,2002-07-05,39609.0,2881,T,C,N,N,25000.0,107.666,+,5.070112,,0.0,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
138851,17303MDR7,C.RJ,C,2002-07-05,41673.0,2002-07-05,41769.0,3947,T,C,N,N,15000.0,107.291,+,5.148746,,0.0,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
138852,17303MDR7,C.RJ,C,2002-07-05,41732.0,2002-07-05,41769.0,3948,T,C,N,N,15000.0,107.291,+,5.148746,,0.0,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
138977,17303MGW3,C.UI,C,2002-07-05,39600.0,2002-07-05,43543.0,4719,T,C,N,N,5000.0,108.436,+,5.06,,0.0,@,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
138978,17303MGW3,C.UI,C,2002-07-05,39600.0,2002-07-05,51188.0,7541,T,C,N,N,5000.0,108.436,+,5.06,,0.0,Z,,S,,P,,P,D,,,S1,N,,,,,,,,,,,,
138979,17303MGW3,C.UI,C,2002-07-05,39600.0,2002-07-05,53305.0,8066,T,C,N,N,5000.0,108.436,+,5.06,,0.0,Z,A,S,,P,,P,D,,,S1,N,,,,,,,,,,,,
138980,17303MGW3,C.UI,C,2002-07-05,43117.0,2002-07-05,43456.0,4690,T,C,N,N,5000.0,108.436,+,5.060209,,0.0,@,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
139066,17303MJB6,C.VL,C,2002-07-03,65700.0,2002-07-05,33304.0,638,T,C,N,Y,5000.0,100.0125,+,6.125,A,0.0,@,,S,,P,0.0125,P,C,,,S1,N,,,,,,,,,,,,
139067,17303MJB6,C.VL,C,2002-07-03,65760.0,2002-07-05,33304.0,639,T,C,N,Y,10000.0,100.0125,+,6.125,A,0.0,@,,S,,P,0.0125,P,C,,,S1,N,,,,,,,,,,,,
139110,17303MJC4,C.VM,C,2002-07-02,39571.0,2002-07-05,41641.0,3898,T,C,N,N,7000000.0,105.147999,+,5.405117,A,0.0,N,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
139121,17303MJC4,C.VM,C,2002-07-02,51719.0,2002-07-05,41630.0,3896,T,C,N,N,7000000.0,105.147999,+,5.405117,R,0.0,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
139132,17303MJC4,C.VM,C,2002-07-05,28623.0,2002-07-05,28967.0,84,T,C,N,N,20000.0,106.59722,+,5.142,,0.0,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
139133,17303MJC4,C.VM,C,2002-07-05,28623.0,2002-07-05,28972.0,85,T,C,N,N,20000.0,106.0972,+,5.232,,0.0,@,,S,,P,,P,D,,,S1,N,,,,,,,,,,,,
139134,17303MJC4,C.VM,C,2002-07-05,36013.0,2002-07-05,36013.0,1422,T,C,N,N,28000.0,106.5,+,5.159,,0.0,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
139135,17303MJC4,C.VM,C,2002-07-05,39921.0,2002-07-05,39925.0,2983,T,C,N,N,1000000.0,105.063,+,5.419915,,0.0,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
139136,17303MJC4,C.VM,C,2002-07-05,43193.0,2002-07-05,43195.0,4561,T,C,N,N,75000.0,104.876631,+,5.454008,,0.0,@,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
139137,17303MJC4,C.VM,C,2002-07-05,45363.0,2002-07-05,45364.0,5758,T,C,N,N,5000.0,105.869394,+,5.273237,,0.0,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
139476,17305GAA8,C.VR,C,2002-07-05,34859.0,2002-07-05,34862.0,1059,T,C,N,N,3000.0,101.75,+,7.605,,0.0,@,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
139477,17305GAA8,C.VR,C,2002-07-05,37018.0,2002-07-05,37021.0,1769,T,C,N,Y,6000.0,110.75,+,7.178,,0.0,@,,S,,P,3.5,P,C,,,S1,N,,,,,,,,,,,,
139718,17453BAA9,CZN.GA,CZN,2002-07-05,29419.0,2002-07-05,29452.0,148,T,C,N,N,5000.0,99.03,+,8.797,,0.0,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
139719,17453BAA9,CZN.GA,CZN,2002-07-05,29419.0,2002-07-05,29456.0,149,T,C,N,N,5000.0,98.655,+,8.915,,0.0,@,,S,,P,,P,D,,,S1,N,,,,,,,,,,,,
139720,17453BAA9,CZN.GA,CZN,2002-07-05,29426.0,2002-07-05,29460.0,150,T,C,N,N,8000.0,99.019,+,8.8,,0.0,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
139721,17453BAA9,CZN.GA,CZN,2002-07-05,29426.0,2002-07-05,29462.0,151,T,C,N,N,8000.0,98.644,+,8.918,,0.0,@,,S,,P,,P,D,,,S1,N,,,,,,,,,,,,
139722,17453BAA9,CZN.GA,CZN,2002-07-05,35580.0,2002-07-05,44162.0,4937,T,C,N,N,17000.0,96.725,+,9.53,,0.0,Z,,B,,P,,P,D,,,S1,N,,,,,,,,,,,,
139723,17453BAA9,CZN.GA,CZN,2002-07-05,35580.0,2002-07-05,44174.0,5032,T,C,N,N,17000.0,97.087,+,9.413,,0.0,Z,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
139724,17453BAA9,CZN.GA,CZN,2002-07-05,39228.0,2002-07-05,39232.0,2707,T,C,N,N,17000.0,96.724999,+,9.530115,,0.0,@,,S,,P,,P,D,,,S1,N,,,,,,,,,,,,
139725,17453BAA9,CZN.GA,CZN,2002-07-05,44533.0,2002-07-05,44569.0,5301,T,C,N,N,20000.0,98.719,+,8.894,,0.0,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
139726,17453BAA9,CZN.GA,CZN,2002-07-05,44533.0,2002-07-05,44573.0,5303,T,C,N,N,20000.0,98.344,+,9.013,,0.0,@,,S,,P,,P,D,,,S1,N,,,,,,,,,,,,
139826,17453BAB7,CZN.GB,CZN,2002-07-05,37380.0,2002-07-05,47732.0,6669,T,C,N,N,2000.0,96.5,+,9.848,,0.0,Z,,B,,P,,P,D,,,S1,N,,,,,,,,,,,,
139827,17453BAB7,CZN.GB,CZN,2002-07-05,37607.0,2002-07-05,37961.0,2180,T,C,N,N,2000.0,99.162,+,9.388,,0.0,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
139828,17453BAB7,CZN.GB,CZN,2002-07-05,37607.0,2002-07-05,37962.0,2181,T,C,N,N,2000.0,98.662,+,9.473,,0.0,@,,S,,P,,P,D,,,S1,Y,,,,,,,,,,,,
139829,17453BAB7,CZN.GB,CZN,2002-07-05,40148.0,2002-07-05,40148.0,3064,T,C,N,N,1000.0,92.8635,+,10.503847,,0.0,@,,B,,P,,P,D,,,S1,N,,,,,,,,,,,,
139830,17453BAB7,CZN.GB,CZN,2002-07-05,43620.0,2002-07-05,54926.0,8322,T,C,N,N,3000.0,89.5,+,11.142,,0.0,Z,A,B,,P,,P,D,,,S1,N,,,,,,,,,,,,
139831,17453BAB7,CZN.GB,CZN,2002-07-05,44042.0,2002-07-05,44148.0,4921,T,C,N,N,7000.0,99.0074,+,9.414,,0.0,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
139832,17453BAB7,CZN.GB,CZN,2002-07-05,44042.0,2002-07-05,44149.0,4922,T,C,N,N,7000.0,98.507428,+,9.499,,0.0,@,,S,,P,,P,D,,,S1,Y,,,,,,,,,,,,
139833,17453BAB7,CZN.GB,CZN,2002-07-05,48561.0,2002-07-05,48561.0,7010,T,C,N,N,3000.0,92.697299,+,10.534647,,0.0,@,,B,,P,,P,D,,,S1,N,,,,,,,,,,,,
139834,17453BAB7,CZN.GB,CZN,2002-07-05,48960.0,2002-07-05,51265.0,7577,T,C,N,N,3000.0,89.5,+,11.142,,0.0,@,,S,,P,,A,D,,,S1,Y,,,,,,,,,,,,
139835,17453BAB7,CZN.GB,CZN,2002-07-05,51947.0,2002-07-05,51950.0,7814,T,C,N,N,2000.0,96.5,+,9.848,,0.0,A,,S,,P,,P,D,,,S1,Y,,,,,,,,,,,,
140193,17453BAH4,CZN.GP,CZN,2002-07-05,37381.0,2002-07-05,37531.0,1991,T,C,N,N,2000000.0,88.561999,+,10.183979,,0.0,N,,S,,A,,A,C,,,S1,N,,,,,,,,,,,,
140194,17453BAH4,CZN.GP,CZN,2002-07-05,37533.0,2002-07-05,37556.0,2011,T,C,N,N,2000000.0,88.561999,+,10.183979,,0.0,N,,B,,A,,A,C,,,S1,N,,,,,,,,,,,,
140195,17453BAH4,CZN.GP,CZN,2002-07-05,38229.0,2002-07-05,38237.0,2320,T,C,N,N,2000000.0,88.561999,+,10.18596,,0.0,@,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
140349,177342AH5,CZN.GG,CZN,2002-07-05,39180.0,2002-07-05,39254.0,2712,T,C,N,N,5000.0,103.099,+,5.292,,0.0,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
140350,177342AH5,CZN.GG,CZN,2002-07-05,39180.0,2002-07-05,39258.0,2713,T,C,N,N,5000.0,102.0,+,6.0466,,0.0,@,,B,,A,,A,D,,,S1,N,,,,,,,,,,,,
140351,177342AH5,CZN.GG,CZN,2002-07-05,39222.0,2002-07-05,39225.0,2703,T,C,N,N,5000.0,102.0,+,6.046597,,0.0,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
140571,177342AJ1,CZN.GH,CZN,2002-07-05,39480.0,2002-07-05,39533.0,2860,T,C,N,N,55000.0,95.5,+,8.992,,0.0,@,,B,,P,,P,D,,,S1,N,,,,,,,,,,,,
140572,177342AJ1,CZN.GH,CZN,2002-07-05,39600.0,2002-07-05,52488.0,7900,T,C,N,N,25000.0,94.3,+,9.3773,,0.0,Z,A,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
140573,177342AJ1,CZN.GH,CZN,2002-07-05,39600.0,2002-07-05,52551.0,7908,T,C,N,N,30000.0,94.3,+,9.3773,,0.0,Z,A,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
140574,177342AJ1,CZN.GH,CZN,2002-07-05,39600.0,2002-07-05,52609.0,7918,T,C,N,N,25000.0,94.6,+,9.2803,,0.0,Z,A,S,,A,,A,D,,,S1,N,,,,,,,,,,,,
140575,177342AJ1,CZN.GH,CZN,2002-07-05,39600.0,2002-07-05,52609.0,7920,C,C,N,N,25000.0,94.6,+,9.2803,,,Z,A,S,,A,,A,D,,,S1,N,7918.0,,,,,,,,,,,
140576,177342AJ1,CZN.GH,CZN,2002-07-05,39600.0,2002-07-05,52682.0,7928,T,C,N,N,55000.0,94.6,+,9.2803,,0.0,Z,A,S,,A,,A,D,,,S1,N,,,,,,,,,,,,
140577,177342AJ1,CZN.GH,CZN,2002-07-05,47435.0,2002-07-05,47437.0,6552,T,C,N,N,8000.0,93.0,+,9.802,,0.0,@,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
140827,177342AP7,CZN.GM,CZN,2002-07-05,26700.0,2002-07-05,33318.0,695,T,C,N,N,3000.0,67.599,+,10.481,,0.0,Z,,B,,P,,P,D,,,S1,N,,,,,,,,,,,,
140828,177342AP7,CZN.GM,CZN,2002-07-05,26700.0,2002-07-05,33318.0,698,T,C,N,N,3000.0,70.354,+,10.073,,0.0,Z,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
140829,177342AP7,CZN.GM,CZN,2002-07-05,29888.0,2002-07-05,29889.0,202,T,C,N,N,3000.0,67.599,+,10.481076,,0.0,@,,S,,P,,P,D,,,S1,N,,,,,,,,,,,,
140954,181900AE1,CKRM.GB,CKRM,2002-07-05,43019.0,2002-07-05,43236.0,4582,T,C,N,N,10000.0,100.5,+,8.751,,0.0,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
140955,181900AE1,CKRM.GB,CKRM,2002-07-05,43518.0,2002-07-05,43600.0,4751,T,C,N,N,20000.0,100.5,+,8.751,,0.0,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
140956,181900AE1,CKRM.GB,CKRM,2002-07-05,45288.0,2002-07-05,45377.0,5776,T,C,N,N,20000.0,100.5,+,8.751,,0.0,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
141065,184502AB8,CCU.GC,CCU,2002-07-01,55330.0,2002-07-05,53914.0,8191,T,C,N,N,37000.0,93.5,+,12.069,A,0.0,A,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
141066,184502AB8,CCU.GC,CCU,2002-07-01,55881.0,2002-07-05,53060.0,7975,T,C,N,N,69000.0,93.5,+,12.069,A,0.0,A,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
141067,184502AB8,CCU.GC,CCU,2002-07-01,55882.0,2002-07-05,53359.0,8085,T,C,N,N,40000.0,93.5,+,12.069,A,0.0,A,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
141068,184502AB8,CCU.GC,CCU,2002-07-01,56471.0,2002-07-05,53507.0,8125,T,C,N,N,60000.0,93.5,+,12.069,A,0.0,A,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
141069,184502AB8,CCU.GC,CCU,2002-07-01,58860.0,2002-07-05,54078.0,8215,T,C,N,N,263000.0,93.9375,+,11.399,A,0.0,A,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
141074,184502AB8,CCU.GC,CCU,2002-07-01,50402.0,2002-07-05,54168.0,8221,T,C,N,N,127000.0,93.9375,+,11.399,A,0.0,A,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
141077,184502AB8,CCU.GC,CCU,2002-07-01,52871.0,2002-07-05,53805.0,8170,T,C,N,N,87000.0,93.5,+,12.069,A,0.0,A,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
141078,184502AB8,CCU.GC,CCU,2002-07-01,53460.0,2002-07-05,53989.0,8204,T,C,N,N,63000.0,63.0,+,12.069,A,0.0,A,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
141079,184502AB8,CCU.GC,CCU,2002-07-01,54141.0,2002-07-05,53626.0,8136,T,C,N,N,31000.0,93.5,+,12.069,A,0.0,A,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
